_time,predicted_velocity_bpm
2025-02-26 18:24:00+00:00,0.0
2025-02-26 18:24:30+00:00,0.0
2025-02-26 18:25:00+00:00,0.0
2025-02-26 18:25:30+00:00,0.0
2025-02-26 18:26:00+00:00,0.0
2025-02-26 18:26:30+00:00,0.0
2025-02-26 18:27:00+00:00,0.0
2025-02-26 18:27:30+00:00,0.0
2025-02-26 18:28:00+00:00,0.0
2025-02-26 18:28:30+00:00,0.0
2025-02-26 18:29:00+00:00,0.0
2025-02-26 18:29:30+00:00,0.0
2025-02-26 18:30:00+00:00,0.0
2025-02-26 18:30:30+00:00,0.0
2025-02-26 18:31:00+00:00,0.0
2025-02-26 18:31:30+00:00,0.0
2025-02-26 18:32:00+00:00,0.0
2025-02-26 18:32:30+00:00,0.0
2025-02-26 18:33:00+00:00,0.0
2025-02-26 18:33:30+00:00,0.0
2025-02-26 18:34:00+00:00,0.0
2025-02-26 18:34:30+00:00,0.0
2025-02-26 18:35:00+00:00,0.0
2025-02-26 18:35:30+00:00,0.0
2025-02-26 18:36:00+00:00,0.0
2025-02-26 18:36:30+00:00,0.0
2025-02-26 18:37:00+00:00,0.0
2025-02-26 18:37:30+00:00,0.0
2025-02-26 18:38:00+00:00,0.0
2025-02-26 18:38:30+00:00,0.0
2025-02-26 18:39:00+00:00,0.0
2025-02-26 18:39:30+00:00,0.0
2025-02-26 18:40:00+00:00,0.0
2025-02-26 18:40:30+00:00,0.0
2025-02-26 18:41:00+00:00,0.0
2025-02-26 18:41:30+00:00,0.0
2025-02-26 18:42:00+00:00,0.0
2025-02-26 18:42:30+00:00,0.0
2025-02-26 18:43:00+00:00,0.0
2025-02-26 18:43:30+00:00,0.0
2025-02-26 18:44:00+00:00,0.0
2025-02-26 18:44:30+00:00,0.0
2025-02-26 18:45:00+00:00,0.0
2025-02-26 18:45:30+00:00,0.0
2025-02-26 18:46:00+00:00,0.0
2025-02-26 18:46:30+00:00,0.0
2025-02-26 18:47:00+00:00,0.0
2025-02-26 18:47:30+00:00,0.0
2025-02-26 18:48:00+00:00,0.0
2025-02-26 18:48:30+00:00,0.0
2025-02-26 18:49:00+00:00,0.0
2025-02-26 18:49:30+00:00,0.0
2025-02-26 18:50:00+00:00,0.0
2025-02-26 18:50:30+00:00,0.0
2025-02-26 18:51:00+00:00,0.0
2025-02-26 18:51:30+00:00,0.0
2025-02-26 18:52:00+00:00,0.0
2025-02-26 18:52:30+00:00,0.0
2025-02-26 18:53:00+00:00,0.0
2025-02-26 18:53:30+00:00,0.0
2025-02-26 18:54:00+00:00,0.0
2025-02-26 18:54:30+00:00,0.0
2025-02-26 18:55:00+00:00,0.0
2025-02-26 18:55:30+00:00,0.0
2025-02-26 18:56:00+00:00,0.0
2025-02-26 18:56:30+00:00,0.0
2025-02-26 18:57:00+00:00,0.0
2025-02-26 18:57:30+00:00,0.0
2025-02-26 18:58:00+00:00,0.0
2025-02-26 18:58:30+00:00,0.0
2025-02-26 18:59:00+00:00,0.0
2025-02-26 18:59:30+00:00,0.0
2025-02-26 19:00:00+00:00,0.0
2025-02-26 19:00:30+00:00,0.0
2025-02-26 19:01:00+00:00,0.0
2025-02-26 19:01:30+00:00,0.0
2025-02-26 19:02:00+00:00,0.0
2025-02-26 19:02:30+00:00,0.0
2025-02-26 19:03:00+00:00,0.0
2025-02-26 19:03:30+00:00,0.0
2025-02-26 19:04:00+00:00,0.0
2025-02-26 19:04:30+00:00,0.0
2025-02-26 19:05:00+00:00,0.0
2025-02-26 19:05:30+00:00,0.0
2025-02-26 19:06:00+00:00,0.0
2025-02-26 19:06:30+00:00,0.0
2025-02-26 19:07:00+00:00,0.0
2025-02-26 19:07:30+00:00,0.0
2025-02-26 19:08:00+00:00,0.0
2025-02-26 19:08:30+00:00,0.0
2025-02-26 19:09:00+00:00,0.0
2025-02-26 19:09:30+00:00,0.0
2025-02-26 19:10:00+00:00,0.0
2025-02-26 19:10:30+00:00,0.0
2025-02-26 19:11:00+00:00,0.0
2025-02-26 19:11:30+00:00,0.0
2025-02-26 19:12:00+00:00,0.0
2025-02-26 19:12:30+00:00,0.0
2025-02-26 19:13:00+00:00,0.0
2025-02-26 19:13:30+00:00,0.0
2025-02-26 19:14:00+00:00,0.0
2025-02-26 19:14:30+00:00,0.0
2025-02-26 19:15:00+00:00,0.0
2025-02-26 19:15:30+00:00,0.0
2025-02-26 19:16:00+00:00,0.0
2025-02-26 19:16:30+00:00,0.0
2025-02-26 19:17:00+00:00,0.0
2025-02-26 19:17:30+00:00,0.0
2025-02-26 19:18:00+00:00,0.0
2025-02-26 19:18:30+00:00,0.0
2025-02-26 19:19:00+00:00,0.0
2025-02-26 19:19:30+00:00,0.0
2025-02-26 19:20:00+00:00,0.0
2025-02-26 19:20:30+00:00,0.0
2025-02-26 19:21:00+00:00,0.0
2025-02-26 19:21:30+00:00,0.0
2025-02-26 19:22:00+00:00,0.0
2025-02-26 19:22:30+00:00,0.0
2025-02-26 19:23:00+00:00,0.0
2025-02-26 19:23:30+00:00,0.0
2025-02-26 19:24:00+00:00,0.0
2025-02-26 19:24:30+00:00,0.0
2025-02-26 19:25:00+00:00,0.0
2025-02-26 19:25:30+00:00,0.0
2025-02-26 19:26:00+00:00,0.0
2025-02-26 19:26:30+00:00,0.0
2025-02-26 19:27:00+00:00,0.0
2025-02-26 19:27:30+00:00,0.0
2025-02-26 19:28:00+00:00,0.0
2025-02-26 19:28:30+00:00,0.0
2025-02-26 19:29:00+00:00,0.0
2025-02-26 19:29:30+00:00,0.0
2025-02-26 19:30:00+00:00,0.0
2025-02-26 19:30:30+00:00,0.0
2025-02-26 19:31:00+00:00,0.0
2025-02-26 19:31:30+00:00,0.0
2025-02-26 19:32:00+00:00,0.0
2025-02-26 19:32:30+00:00,0.0
2025-02-26 19:33:00+00:00,0.0
2025-02-26 19:33:30+00:00,0.0
2025-02-26 19:34:00+00:00,0.0
2025-02-26 19:34:30+00:00,0.0
2025-02-26 19:35:00+00:00,0.0
2025-02-26 19:35:30+00:00,0.0
2025-02-26 19:36:00+00:00,0.0
2025-02-26 19:36:30+00:00,0.0
2025-02-26 19:37:00+00:00,0.0
2025-02-26 19:37:30+00:00,0.0
2025-02-26 19:38:00+00:00,0.0
2025-02-26 19:38:30+00:00,0.0
2025-02-26 19:39:00+00:00,0.0
2025-02-26 19:39:30+00:00,0.0
2025-02-26 19:40:00+00:00,0.0
2025-02-26 19:40:30+00:00,0.0
2025-02-26 19:41:00+00:00,0.0
2025-02-26 19:41:30+00:00,0.0
2025-02-26 19:42:00+00:00,0.0
2025-02-26 19:42:30+00:00,0.0
2025-02-26 19:43:00+00:00,0.0
2025-02-26 19:43:30+00:00,0.0
2025-02-26 19:44:00+00:00,0.0
2025-02-26 19:44:30+00:00,0.0
2025-02-26 19:45:00+00:00,0.0
2025-02-26 19:45:30+00:00,0.0
2025-02-26 19:46:00+00:00,0.0
2025-02-26 19:46:30+00:00,0.0
2025-02-26 19:47:00+00:00,0.0
2025-02-26 19:47:30+00:00,0.0
2025-02-26 19:48:00+00:00,0.0
2025-02-26 19:48:30+00:00,0.0
2025-02-26 19:49:00+00:00,0.0
2025-02-26 19:49:30+00:00,0.0
2025-02-26 19:50:00+00:00,0.0
2025-02-26 19:50:30+00:00,0.0
2025-02-26 19:51:00+00:00,0.0
2025-02-26 19:51:30+00:00,0.0
2025-02-26 19:52:00+00:00,0.0
2025-02-26 19:52:30+00:00,0.0
2025-02-26 19:53:00+00:00,0.0
2025-02-26 19:53:30+00:00,0.0
2025-02-26 19:54:00+00:00,0.0
2025-02-26 19:54:30+00:00,0.0
2025-02-26 19:55:00+00:00,0.0
2025-02-26 19:55:30+00:00,0.0
2025-02-26 19:56:00+00:00,0.0
2025-02-26 19:56:30+00:00,0.0
2025-02-26 19:57:00+00:00,0.0
2025-02-26 19:57:30+00:00,0.0
2025-02-26 19:58:00+00:00,0.0
2025-02-26 19:58:30+00:00,0.0
2025-02-26 19:59:00+00:00,0.0
2025-02-26 19:59:30+00:00,0.0
2025-02-26 20:00:00+00:00,0.0
2025-02-26 20:00:30+00:00,0.0
2025-02-26 20:01:00+00:00,0.0
2025-02-26 20:01:30+00:00,0.0
2025-02-26 20:02:00+00:00,0.0
2025-02-26 20:02:30+00:00,0.0
2025-02-26 20:03:00+00:00,0.0
2025-02-26 20:03:30+00:00,0.0
2025-02-26 20:04:00+00:00,0.0
2025-02-26 20:04:30+00:00,0.0
2025-02-26 20:05:00+00:00,0.0
2025-02-26 20:05:30+00:00,0.0
2025-02-26 20:06:00+00:00,0.0
2025-02-26 20:06:30+00:00,0.0
2025-02-26 20:07:00+00:00,0.0
2025-02-26 20:07:30+00:00,0.0
2025-02-26 20:08:00+00:00,0.0
2025-02-26 20:08:30+00:00,0.0
2025-02-26 20:09:00+00:00,0.0
2025-02-26 20:09:30+00:00,0.0
2025-02-26 20:10:00+00:00,0.0
2025-02-26 20:10:30+00:00,0.0
2025-02-26 20:11:00+00:00,0.0
2025-02-26 20:11:30+00:00,0.0
2025-02-26 20:12:00+00:00,0.0
2025-02-26 20:12:30+00:00,0.0
2025-02-26 20:13:00+00:00,0.0
2025-02-26 20:13:30+00:00,0.0
2025-02-26 20:14:00+00:00,0.0
2025-02-26 20:14:30+00:00,0.0
2025-02-26 20:15:00+00:00,0.0
2025-02-26 20:15:30+00:00,0.0
2025-02-26 20:16:00+00:00,0.0
2025-02-26 20:16:30+00:00,0.0
2025-02-26 20:17:00+00:00,0.0
2025-02-26 20:17:30+00:00,0.0
2025-02-26 20:18:00+00:00,0.0
2025-02-26 20:18:30+00:00,0.0
2025-02-26 20:19:00+00:00,0.0
2025-02-26 20:19:30+00:00,0.0
2025-02-26 20:20:00+00:00,0.0
2025-02-26 20:20:30+00:00,0.0
2025-02-26 20:21:00+00:00,0.0
2025-02-26 20:21:30+00:00,0.0
2025-02-26 20:22:00+00:00,0.0
2025-02-26 20:22:30+00:00,0.0
2025-02-26 20:23:00+00:00,0.0
2025-02-26 20:23:30+00:00,0.0
2025-02-26 20:24:00+00:00,0.0
2025-02-26 20:24:30+00:00,0.0
2025-02-26 20:25:00+00:00,0.0
2025-02-26 20:25:30+00:00,0.0
2025-02-26 20:26:00+00:00,0.0
2025-02-26 20:26:30+00:00,0.0
2025-02-26 20:27:00+00:00,0.0
2025-02-26 20:27:30+00:00,0.0
2025-02-26 20:28:00+00:00,0.0
2025-02-26 20:28:30+00:00,0.0
2025-02-26 20:29:00+00:00,0.0
2025-02-26 20:29:30+00:00,0.0
2025-02-26 20:30:00+00:00,0.0
2025-02-26 20:30:30+00:00,0.0
2025-02-26 20:31:00+00:00,0.0
2025-02-26 20:31:30+00:00,0.0
2025-02-26 20:32:00+00:00,0.0
2025-02-26 20:32:30+00:00,0.0
2025-02-26 20:33:00+00:00,0.0
2025-02-26 20:33:30+00:00,0.0
2025-02-26 20:34:00+00:00,0.0
2025-02-26 20:34:30+00:00,0.0
2025-02-26 20:35:00+00:00,0.0
2025-02-26 20:35:30+00:00,0.0
2025-02-26 20:36:00+00:00,0.0
2025-02-26 20:36:30+00:00,0.0
2025-02-26 20:37:00+00:00,0.0
2025-02-26 20:37:30+00:00,0.0
2025-02-26 20:38:00+00:00,0.0
2025-02-26 20:38:30+00:00,0.0
2025-02-26 20:39:00+00:00,0.0
2025-02-26 20:39:30+00:00,0.0
2025-02-26 20:40:00+00:00,0.0
2025-02-26 20:40:30+00:00,0.0
2025-02-26 20:41:00+00:00,0.0
2025-02-26 20:41:30+00:00,0.0
2025-02-26 20:42:00+00:00,0.0
2025-02-26 20:42:30+00:00,0.0
2025-02-26 20:43:00+00:00,0.0
2025-02-26 20:43:30+00:00,0.0
2025-02-26 20:44:00+00:00,0.0
2025-02-26 20:44:30+00:00,0.0
2025-02-26 20:45:00+00:00,0.0
2025-02-26 20:45:30+00:00,0.0
2025-02-26 20:46:00+00:00,0.0
2025-02-26 20:46:30+00:00,0.0
2025-02-26 20:47:00+00:00,0.0
2025-02-26 20:47:30+00:00,0.0
2025-02-26 20:48:00+00:00,0.0
2025-02-26 20:48:30+00:00,0.0
2025-02-26 20:49:00+00:00,0.0
2025-02-26 20:49:30+00:00,0.0
2025-02-26 20:50:00+00:00,0.0
2025-02-26 20:50:30+00:00,0.0
2025-02-26 20:51:00+00:00,0.0
2025-02-26 20:51:30+00:00,0.0
2025-02-26 20:52:00+00:00,0.0
2025-02-26 20:52:30+00:00,0.0
2025-02-26 20:53:00+00:00,0.0
2025-02-26 20:53:30+00:00,0.0
2025-02-26 20:54:00+00:00,0.0
2025-02-26 20:54:30+00:00,0.0
2025-02-26 20:55:00+00:00,0.0
2025-02-26 20:55:30+00:00,0.0
2025-02-26 20:56:00+00:00,0.0
2025-02-26 20:56:30+00:00,0.0
2025-02-26 20:57:00+00:00,0.0
2025-02-26 20:57:30+00:00,0.0
2025-02-26 20:58:00+00:00,0.0
2025-02-26 20:58:30+00:00,0.0
2025-02-26 20:59:00+00:00,0.0
2025-02-26 20:59:30+00:00,0.0
2025-02-26 21:00:00+00:00,0.0
2025-02-26 21:00:30+00:00,0.0
2025-02-26 21:01:00+00:00,0.0
2025-02-26 21:01:30+00:00,0.0
2025-02-26 21:02:00+00:00,0.0
2025-02-26 21:02:30+00:00,0.0
2025-02-26 21:03:00+00:00,0.0
2025-02-26 21:03:30+00:00,0.0
2025-02-26 21:04:00+00:00,0.0
2025-02-26 21:04:30+00:00,0.0
2025-02-26 21:05:00+00:00,0.0
2025-02-26 21:05:30+00:00,0.0
2025-02-26 21:06:00+00:00,0.0
2025-02-26 21:06:30+00:00,0.0
2025-02-26 21:07:00+00:00,0.0
2025-02-26 21:07:30+00:00,0.0
2025-02-26 21:08:00+00:00,0.0
2025-02-26 21:08:30+00:00,0.0
2025-02-26 21:09:00+00:00,0.0
2025-02-26 21:09:30+00:00,0.0
2025-02-26 21:10:00+00:00,0.0
2025-02-26 21:10:30+00:00,0.0
2025-02-26 21:11:00+00:00,0.0
2025-02-26 21:11:30+00:00,0.0
2025-02-26 21:12:00+00:00,0.0
2025-02-26 21:12:30+00:00,0.0
2025-02-26 21:13:00+00:00,0.0
2025-02-26 21:13:30+00:00,0.0
2025-02-26 21:14:00+00:00,0.0
2025-02-26 21:14:30+00:00,0.0
2025-02-26 21:15:00+00:00,0.0
2025-02-26 21:15:30+00:00,0.0
2025-02-26 21:16:00+00:00,0.0
2025-02-26 21:16:30+00:00,0.0
2025-02-26 21:17:00+00:00,0.0
2025-02-26 21:17:30+00:00,0.0
2025-02-26 21:18:00+00:00,0.0
2025-02-26 21:18:30+00:00,0.0
2025-02-26 21:19:00+00:00,0.0
2025-02-26 21:19:30+00:00,0.0
2025-02-26 21:20:00+00:00,0.0
2025-02-26 21:20:30+00:00,0.0
2025-02-26 21:21:00+00:00,0.0
2025-02-26 21:21:30+00:00,0.0
2025-02-26 21:22:00+00:00,0.0
2025-02-26 21:22:30+00:00,0.0
2025-02-26 21:23:00+00:00,0.0
2025-02-26 21:23:30+00:00,0.0
2025-02-26 21:24:00+00:00,0.0
2025-02-26 21:24:30+00:00,0.0
2025-02-26 21:25:00+00:00,0.0
2025-02-26 21:25:30+00:00,0.0
2025-02-26 21:26:00+00:00,0.0
2025-02-26 21:26:30+00:00,0.0
2025-02-26 21:27:00+00:00,0.0
2025-02-26 21:27:30+00:00,0.0
2025-02-26 21:28:00+00:00,0.0
2025-02-26 21:28:30+00:00,0.0
2025-02-26 21:29:00+00:00,0.0
2025-02-26 21:29:30+00:00,0.0
2025-02-26 21:30:00+00:00,0.0
2025-02-26 21:30:30+00:00,0.0
2025-02-26 21:31:00+00:00,0.0
2025-02-26 21:31:30+00:00,0.0
2025-02-26 21:32:00+00:00,0.0
2025-02-26 21:32:30+00:00,0.0
2025-02-26 21:33:00+00:00,0.0
2025-02-26 21:33:30+00:00,0.0
2025-02-26 21:34:00+00:00,0.0
2025-02-26 21:34:30+00:00,0.0
2025-02-26 21:35:00+00:00,0.0
2025-02-26 21:35:30+00:00,0.0
2025-02-26 21:36:00+00:00,0.0
2025-02-26 21:36:30+00:00,0.0
2025-02-26 21:37:00+00:00,0.0
2025-02-26 21:37:30+00:00,0.0
2025-02-26 21:38:00+00:00,0.0
2025-02-26 21:38:30+00:00,0.0
2025-02-26 21:39:00+00:00,0.0
2025-02-26 21:39:30+00:00,0.0
2025-02-26 21:40:00+00:00,0.0
2025-02-26 21:40:30+00:00,0.0
2025-02-26 21:41:00+00:00,0.0
2025-02-26 21:41:30+00:00,0.0
2025-02-26 21:42:00+00:00,0.0
2025-02-26 21:42:30+00:00,0.0
2025-02-26 21:43:00+00:00,0.0
2025-02-26 21:43:30+00:00,0.0
2025-02-26 21:44:00+00:00,0.0
2025-02-26 21:44:30+00:00,0.0
2025-02-26 21:45:00+00:00,0.0
2025-02-26 21:45:30+00:00,0.0
2025-02-26 21:46:00+00:00,0.0
2025-02-26 21:46:30+00:00,0.0
2025-02-26 21:47:00+00:00,0.0
2025-02-26 21:47:30+00:00,0.0
2025-02-26 21:48:00+00:00,0.0
2025-02-26 21:48:30+00:00,0.0
2025-02-26 21:49:00+00:00,0.0
2025-02-26 21:49:30+00:00,0.0
2025-02-26 21:50:00+00:00,0.0
2025-02-26 21:50:30+00:00,0.0
2025-02-26 21:51:00+00:00,0.0
2025-02-26 21:51:30+00:00,0.0
2025-02-26 21:52:00+00:00,0.0
2025-02-26 21:52:30+00:00,0.0
2025-02-26 21:53:00+00:00,0.0
2025-02-26 21:53:30+00:00,0.0
2025-02-26 21:54:00+00:00,0.0
2025-02-26 21:54:30+00:00,0.0
2025-02-26 21:55:00+00:00,0.0
2025-02-26 21:55:30+00:00,0.0
2025-02-26 21:56:00+00:00,0.0
2025-02-26 21:56:30+00:00,0.0
2025-02-26 21:57:00+00:00,0.0
2025-02-26 21:57:30+00:00,0.0
2025-02-26 21:58:00+00:00,0.0
2025-02-26 21:58:30+00:00,0.0
2025-02-26 21:59:00+00:00,0.0
2025-02-26 21:59:30+00:00,0.0
2025-02-26 22:00:00+00:00,0.0
2025-02-26 22:00:30+00:00,0.0
2025-02-26 22:01:00+00:00,0.0
2025-02-26 22:01:30+00:00,0.0
2025-02-26 22:02:00+00:00,0.0
2025-02-26 22:02:30+00:00,0.0
2025-02-26 22:03:00+00:00,0.0
2025-02-26 22:03:30+00:00,0.0
2025-02-26 22:04:00+00:00,0.0
2025-02-26 22:04:30+00:00,0.0
2025-02-26 22:05:00+00:00,0.0
2025-02-26 22:05:30+00:00,0.0
2025-02-26 22:06:00+00:00,0.0
2025-02-26 22:06:30+00:00,0.0
2025-02-26 22:07:00+00:00,0.0
2025-02-26 22:07:30+00:00,0.0
2025-02-26 22:08:00+00:00,0.0
2025-02-26 22:08:30+00:00,0.0
2025-02-26 22:09:00+00:00,0.0
2025-02-26 22:09:30+00:00,0.0
2025-02-26 22:10:00+00:00,0.0
2025-02-26 22:10:30+00:00,0.0
2025-02-26 22:11:00+00:00,0.0
2025-02-26 22:11:30+00:00,0.0
2025-02-26 22:12:00+00:00,0.0
2025-02-26 22:12:30+00:00,0.0
2025-02-26 22:13:00+00:00,0.0
2025-02-26 22:13:30+00:00,0.0
2025-02-26 22:14:00+00:00,0.0
2025-02-26 22:14:30+00:00,0.0
2025-02-26 22:15:00+00:00,0.0
2025-02-26 22:15:30+00:00,0.0
2025-02-26 22:16:00+00:00,0.0
2025-02-26 22:16:30+00:00,0.0
2025-02-26 22:17:00+00:00,0.0
2025-02-26 22:17:30+00:00,0.0
2025-02-26 22:18:00+00:00,0.0
2025-02-26 22:18:30+00:00,0.0
2025-02-26 22:19:00+00:00,0.0
2025-02-26 22:19:30+00:00,0.0
2025-02-26 22:20:00+00:00,0.0
2025-02-26 22:20:30+00:00,0.0
2025-02-26 22:21:00+00:00,0.0
2025-02-26 22:21:30+00:00,0.0
2025-02-26 22:22:00+00:00,0.0
2025-02-26 22:22:30+00:00,0.0
2025-02-26 22:23:00+00:00,0.0
2025-02-26 22:23:30+00:00,0.0
2025-02-26 22:24:00+00:00,0.0
2025-02-26 22:24:30+00:00,0.0
2025-02-26 22:25:00+00:00,0.0
2025-02-26 22:25:30+00:00,0.0
2025-02-26 22:26:00+00:00,0.0
2025-02-26 22:26:30+00:00,0.0
2025-02-26 22:27:00+00:00,0.0
2025-02-26 22:27:30+00:00,0.0
2025-02-26 22:28:00+00:00,0.0
2025-02-26 22:28:30+00:00,0.0
2025-02-26 22:29:00+00:00,0.0
2025-02-26 22:29:30+00:00,0.0
2025-02-26 22:30:00+00:00,0.0
2025-02-26 22:30:30+00:00,0.0
2025-02-26 22:31:00+00:00,0.0
2025-02-26 22:31:30+00:00,0.0
2025-02-26 22:32:00+00:00,0.0
2025-02-26 22:32:30+00:00,0.0
2025-02-26 22:33:00+00:00,0.0
2025-02-26 22:33:30+00:00,0.0
2025-02-26 22:34:00+00:00,0.0
2025-02-26 22:34:30+00:00,0.0
2025-02-26 22:35:00+00:00,0.0
2025-02-26 22:35:30+00:00,0.0
2025-02-26 22:36:00+00:00,0.0
2025-02-26 22:36:30+00:00,0.0
2025-02-26 22:37:00+00:00,0.0
2025-02-26 22:37:30+00:00,0.0
2025-02-26 22:38:00+00:00,0.0
2025-02-26 22:38:30+00:00,0.0
2025-02-26 22:39:00+00:00,0.0
2025-02-26 22:39:30+00:00,0.0
2025-02-26 22:40:00+00:00,0.0
2025-02-26 22:40:30+00:00,0.0
2025-02-26 22:41:00+00:00,0.0
2025-02-26 22:41:30+00:00,0.0
2025-02-26 22:42:00+00:00,0.0
2025-02-26 22:42:30+00:00,0.0
2025-02-26 22:43:00+00:00,0.0
2025-02-26 22:43:30+00:00,0.0
2025-02-26 22:44:00+00:00,0.0
2025-02-26 22:44:30+00:00,0.0
2025-02-26 22:45:00+00:00,0.0
2025-02-26 22:45:30+00:00,0.0
2025-02-26 22:46:00+00:00,0.0
2025-02-26 22:46:30+00:00,0.0
2025-02-26 22:47:00+00:00,0.0
2025-02-26 22:47:30+00:00,0.0
2025-02-26 22:48:00+00:00,0.0
2025-02-26 22:48:30+00:00,0.0
2025-02-26 22:49:00+00:00,0.0
2025-02-26 22:49:30+00:00,0.0
2025-02-26 22:50:00+00:00,0.0
2025-02-26 22:50:30+00:00,0.0
2025-02-26 22:51:00+00:00,0.0
2025-02-26 22:51:30+00:00,0.0
2025-02-26 22:52:00+00:00,0.0
2025-02-26 22:52:30+00:00,0.0
2025-02-26 22:53:00+00:00,0.0
2025-02-26 22:53:30+00:00,0.0
2025-02-26 22:54:00+00:00,0.0
2025-02-26 22:54:30+00:00,0.0
2025-02-26 22:55:00+00:00,0.0
2025-02-26 22:55:30+00:00,0.0
2025-02-26 22:56:00+00:00,0.0
2025-02-26 22:56:30+00:00,0.0
2025-02-26 22:57:00+00:00,0.0
2025-02-26 22:57:30+00:00,0.0
2025-02-26 22:58:00+00:00,0.0
2025-02-26 22:58:30+00:00,0.0
2025-02-26 22:59:00+00:00,0.0
2025-02-26 22:59:30+00:00,0.0
2025-02-26 23:00:00+00:00,0.0
2025-02-26 23:00:30+00:00,0.0
2025-02-26 23:01:00+00:00,0.0
2025-02-26 23:01:30+00:00,0.0
2025-02-26 23:02:00+00:00,0.0
2025-02-26 23:02:30+00:00,0.0
2025-02-26 23:03:00+00:00,0.0
2025-02-26 23:03:30+00:00,0.0
2025-02-26 23:04:00+00:00,0.0
2025-02-26 23:04:30+00:00,0.0
2025-02-26 23:05:00+00:00,0.0
2025-02-26 23:05:30+00:00,0.0
2025-02-26 23:06:00+00:00,0.0
2025-02-26 23:06:30+00:00,0.0
2025-02-26 23:07:00+00:00,0.0
2025-02-26 23:07:30+00:00,0.0
2025-02-26 23:08:00+00:00,0.0
2025-02-26 23:08:30+00:00,0.0
2025-02-26 23:09:00+00:00,0.0
2025-02-26 23:09:30+00:00,0.0
2025-02-26 23:10:00+00:00,0.0
2025-02-26 23:10:30+00:00,0.0
2025-02-26 23:11:00+00:00,0.0
2025-02-26 23:11:30+00:00,0.0
2025-02-26 23:12:00+00:00,0.0
2025-02-26 23:12:30+00:00,0.0
2025-02-26 23:13:00+00:00,0.0
2025-02-26 23:13:30+00:00,0.0
2025-02-26 23:14:00+00:00,0.0
2025-02-26 23:14:30+00:00,0.0
2025-02-26 23:15:00+00:00,0.0
2025-02-26 23:15:30+00:00,0.0
2025-02-26 23:16:00+00:00,0.0
2025-02-26 23:16:30+00:00,0.0
2025-02-26 23:17:00+00:00,0.0
2025-02-26 23:17:30+00:00,0.0
2025-02-26 23:18:00+00:00,0.0
2025-02-26 23:18:30+00:00,0.0
2025-02-26 23:19:00+00:00,0.0
2025-02-26 23:19:30+00:00,0.0
2025-02-26 23:20:00+00:00,0.0
2025-02-26 23:20:30+00:00,0.0
2025-02-26 23:21:00+00:00,0.0
2025-02-26 23:21:30+00:00,0.0
2025-02-26 23:22:00+00:00,0.0
2025-02-26 23:22:30+00:00,0.0
2025-02-26 23:23:00+00:00,0.0
2025-02-26 23:23:30+00:00,0.0
2025-02-26 23:24:00+00:00,0.0
2025-02-26 23:24:30+00:00,0.0
2025-02-26 23:25:00+00:00,0.0
2025-02-26 23:25:30+00:00,0.0
2025-02-26 23:26:00+00:00,0.0
2025-02-26 23:26:30+00:00,0.0
2025-02-26 23:27:00+00:00,0.0
2025-02-26 23:27:30+00:00,0.0
2025-02-26 23:28:00+00:00,0.0
2025-02-26 23:28:30+00:00,0.0
2025-02-26 23:29:00+00:00,0.0
2025-02-26 23:29:30+00:00,0.0
2025-02-26 23:30:00+00:00,0.0
2025-02-26 23:30:30+00:00,0.0
2025-02-26 23:31:00+00:00,0.0
2025-02-26 23:31:30+00:00,0.0
2025-02-26 23:32:00+00:00,0.0
